4421	-1.95
4422	-1.95
4423	-1.95
4428	-1.95
4431	-1.95
4436	-1.95
4452	-1.95
4453	-1.95
4454	-1.95
4457	-1.95
4468	-1.95
4474	-5.42
4475	-5.42
4476	-5.42
4477	-5.42
4478	-5.42
4504	-4.767
4509	-4.19
4510	-4.19
4527	-3.69
4528	-3.69
4532	-3.25
4546	-2.86
4547	-2.52
4560	-2.21
4662	-6.6
4663	-6.6
4664	-6.6
4665	-6.6
4666	-6.6
4780	-5.878
4781	-5.878
4782	-5.878
4783	-5.878
4784	-5.878
4785	-5.878
4786	-5.36
4787	-5.36
4862	-4.78
4863	-4.78
4864	-4.27
4915	-3.81
4918	-3.4
4956	-3.04
4957	-3.04
4958	-2.71
4962	-2.71
5019	-2.42
5020	-2.42
5098	-4.08
5099	-4.08
5101	-4.08
5102	-4.08
5103	-4.08
5104	-4.08
5116	-4.08
5117	-4.08
5118	-4.08
5119	-4.08
5120	-4.08
5121	-4.08
5122	-4.08
5123	-4.08
5124	-4.08
5125	-4.08
5126	-4.08
5127	-4.08
5128	-4.08
5131	-4.08
5132	-4.08
5196	-4.08
5197	-4.08
5198	-4.08
5199	-4.08
5201	-4.08
5202	-4.08
5203	-4.08
5204	-4.08
5205	-4.08
5206	-4.08
5207	-4.08
5208	-4.08
5210	-4.08
5253	-3.57
5254	-3.57
5255	-3.57
5256	-3.57
5257	-3.57
5258	-3.57
5259	-3.57
5260	-3.57
5261	-3.57
5262	-3.57
5347	-3.09
5348	-3.09
5349	-3.09
5350	-3.09
5351	-3.09
5352	-3.09
5353	-3.09
5354	-3.09
5355	-3.09
5356	-2.72
5357	-2.72
5358	-2.72
5360	-2.72
5361	-2.72
5363	-2.72
5364	-2.72
5365	-2.72
5426	-2.4
5427	-2.4
5428	-2.11
5448	-1.85
5449	-1.85
5450	-1.63
5452	-1.63
5481	-1.44
5482	-1.44
5483	-1.26
5484	-1.26
5619	-4.08
5620	-4.08
5621	-4.08
5622	-4.08
5623	-4.08
5624	-4.08
5627	-4.08
5628	-4.08
5629	-4.08
5630	-4.08
5631	-4.08
5632	-4.08
5633	-4.08
5636	-4.08
5637	-4.08
5638	-4.08
5673	-4.08
5674	-4.08
5675	-4.08
5676	-4.08
5677	-4.08
5681	-4.08
5682	-4.08
5683	-4.08
5684	-4.08
5685	-4.08
5686	-4.08
5687	-4.08
5690	-4.08
5691	-4.08
5692	-4.08
5693	-4.08
5694	-4.08
5696	-4.08
5697	-4.08
5698	-4.08
5699	-4.08
5700	-4.08
5703	-4.08
5704	-4.08
5705	-4.08
5706	-4.08
5707	-4.08
5708	-4.08
5711	-4.08
5712	-4.08
5713	-4.08
5714	-4.08
5715	-4.08
5716	-4.08
