5792	-6.6
5840	-5.878
5841	-5.878
5842	-5.36
5843	-5.36
5844	-5.36
5874	-4.78
5875	-4.27
5902	-3.81
5903	-3.4
5926	-3.04
5927	-2.71
5928	-2.71
5960	-2.42
5961	-2.42
5962	-5.878
5963	-5.878
6077	-4.08
6078	-4.08
6094	-4.08
6095	-4.08
6096	-4.08
6097	-4.08
6113	-4.08
6114	-4.08
6115	-4.08
6116	-3.57
6117	-3.57
6130	-3.57
6131	-3.57
6132	-3.57
6133	-3.57
6134	-3.57
6135	-3.57
6248	-4.08
6249	-4.08
6250	-4.08
6251	-4.08
6252	-4.08
6253	-4.08
6255	-4.08
6256	-4.08
6257	-4.08
6263	-4.08
6263	-4.08
6264	-4.08
6265	-4.08
6266	-4.08
6267	-4.08
6268	-4.08
6269	-4.08
6272	-4.08
6273	-4.08
6300	-3.57
6301	-3.57
6309	-3.57
6310	-3.57
6311	-3.57
6313	-3.57
6314	-3.57
6315	-3.57
6316	-3.57
6317	-3.57
6318	-3.57
6319	-3.57
6320	-3.57
6321	-3.57
6322	-3.57
6323	-3.57
6325	-3.09
6326	-3.09
6327	-3.09
6328	-3.09
6329	-3.09
6330	-3.09
6331	-3.09
6332	-3.09
6333	-3.09
6334	-3.09
6335	-3.09
6336	-3.09
6337	-3.09
6338	-3.09
6339	-3.09
6340	-3.09
6341	-3.09
6342	-3.09
6343	-3.09
6344	-3.09
6418	-2.72
6419	-2.72
6420	-2.72
6421	-2.72
6422	-2.72
6423	-2.72
6424	-2.72
6425	-2.72
6426	-2.72
6427	-2.72
6428	-2.72
6430	-2.72
6431	-2.72
6432	-2.72
6433	-2.72
6434	-2.72
6435	-2.72
6436	-2.72
6437	-2.72
6438	-2.72
6439	-2.72
6440	-2.72
6441	-2.72
6442	-2.72
6443	-2.72
6444	-2.72
6445	-2.72
6446	-2.4
6447	-2.4
6448	-2.4
6449	-2.4
6450	-2.4
6456	-2.4
6457	-2.4
6458	-2.4
6459	-2.4
6482	-2.11
6483	-2.11
6484	-2.11
6485	-2.11
6491	-1.85
6492	-1.85
6493	-1.85
6494	-1.85
6499	-1.63
6500	-1.63
6501	-1.63
6502	-1.63
6503	-1.63
6508	-1.44
6518	-1.26
6521	-1.26
6525	-3.09
6526	-3.09
6527	-3.09
6528	-3.09
6529	-3.09
6530	-3.09
6531	-3.09
6532	-3.09
6533	-3.09
6534	-3.09
6535	-3.09
6536	-3.09
6537	-3.09
6538	-3.09
6539	-3.09
6540	-3.09
6541	-3.09
6542	-3.09
6543	-3.09
6544	-3.09
6546	-4.27
6561	-3.81
6562	-3.4
6577	-3.04
6578	-2.71
6603	-2.42
6605	-2.42
6606	-4.08
6607	-4.08
6608	-4.08
6609	-4.08
6610	-4.08
6611	-4.08
6612	-4.08
6613	-4.08
6614	-4.08
6649	-4.08
6652	-4.08
6653	-4.08
6654	-4.08
6655	-4.08
6656	-4.08
6657	-4.08
6658	-4.08
6659	-4.08
6660	-4.08
6661	-4.08
6689	-4.08
6690	-4.08
6691	-4.08
6692	-4.08
6693	-4.08
6694	-4.08
6695	-4.08
6696	-4.08
6697	-4.08
6698	-4.08
6708	-4.08
6709	-4.08
6710	-4.08
6711	-4.08
6712	-4.08
6713	-4.08
6727	-4.08
6728	-4.08
6729	-4.08
6730	-4.08
6731	-4.08
6732	-4.08
6733	-4.08
6734	-4.08
6735	-4.08
6736	-4.08
6737	-4.08
6738	-4.08
6739	-4.08
6755	-4.08
6757	-4.08
6758	-4.08
6759	-4.08
6760	-4.08
6761	-4.08
6762	-4.08
6763	-4.08
6764	-4.08
6765	-4.08
6766	-4.08
6767	-4.08
6768	-4.08
6769	-4.08
6770	-4.08
6771	-4.08
6772	-4.08
6773	-4.08
6774	-4.08
6775	-4.08
6776	-4.08
6777	-4.08
6778	-4.08
6779	-4.08
6782	-4.08
6783	-4.08
6784	-4.08
6785	-4.08
6786	-4.08
6787	-4.08
6788	-4.08
6789	-4.08
6790	-4.08
6791	-4.08
6793	-4.08
6794	-4.08
6795	-4.08
6796	-4.08
6797	-4.08
6798	-4.08
6799	-4.08
6800	-4.08
6801	-4.08
6802	-4.08
6803	-4.08
6829	-4.08
6830	-4.08
6831	-4.08
6832	-4.08
6833	-4.08
6834	-4.08
6835	-4.08
6836	-4.08
6837	-4.08
6838	-4.08
6839	-4.08
6840	-4.08
6841	-4.08
6842	-4.08
6843	-4.08
6844	-4.08
6845	-4.08
6846	-4.08
6847	-4.08
6848	-4.08
6849	-4.08
6850	-4.08
6851	-4.08
6852	-4.08
6853	-4.08
6854	-4.08
6855	-4.08
6856	-4.08
6857	-4.08
6858	-4.08
6859	-4.08
6860	-4.08
6861	-4.08
6862	-4.08
6863	-4.08
6864	-4.08
6865	-4.08
6866	-4.08
